4050
20200624095815,10.0.0.1,60465,10.0.0.6,5001,3,0.0-1.0,1310720,10485760
20200624095816,10.0.0.1,60465,10.0.0.6,5001,3,1.0-2.0,1179648,9437184
20200624095817,10.0.0.1,60465,10.0.0.6,5001,3,2.0-3.0,1310720,10485760
20200624095818,10.0.0.1,60465,10.0.0.6,5001,3,3.0-4.0,1179648,9437184
20200624095819,10.0.0.1,60465,10.0.0.6,5001,3,4.0-5.0,1179648,9437184
20200624095820,10.0.0.1,60465,10.0.0.6,5001,3,5.0-6.0,1179648,9437184
20200624095821,10.0.0.1,60465,10.0.0.6,5001,3,6.0-7.0,1310720,10485760
20200624095822,10.0.0.1,60465,10.0.0.6,5001,3,7.0-8.0,1179648,9437184
20200624095823,10.0.0.1,60465,10.0.0.6,5001,3,8.0-9.0,1310720,10485760
20200624095824,10.0.0.1,60465,10.0.0.6,5001,3,9.0-10.0,1179648,9437184
20200624095825,10.0.0.1,60465,10.0.0.6,5001,3,10.0-11.0,1179648,9437184
20200624095826,10.0.0.1,60465,10.0.0.6,5001,3,11.0-12.0,1179648,9437184
20200624095827,10.0.0.1,60465,10.0.0.6,5001,3,12.0-13.0,1179648,9437184
20200624095828,10.0.0.1,60465,10.0.0.6,5001,3,13.0-14.0,1179648,9437184
20200624095829,10.0.0.1,60465,10.0.0.6,5001,3,14.0-15.0,1179648,9437184
20200624095830,10.0.0.1,60465,10.0.0.6,5001,3,15.0-16.0,1179648,9437184
20200624095831,10.0.0.1,60465,10.0.0.6,5001,3,16.0-17.0,1179648,9437184
20200624095832,10.0.0.1,60465,10.0.0.6,5001,3,17.0-18.0,1179648,9437184
20200624095833,10.0.0.1,60465,10.0.0.6,5001,3,18.0-19.0,1310720,10485760
20200624095834,10.0.0.1,60465,10.0.0.6,5001,3,19.0-20.0,1179648,9437184
20200624095835,10.0.0.1,60465,10.0.0.6,5001,3,20.0-21.0,1179648,9437184
20200624095836,10.0.0.1,60465,10.0.0.6,5001,3,21.0-22.0,1179648,9437184
20200624095837,10.0.0.1,60465,10.0.0.6,5001,3,22.0-23.0,1179648,9437184
20200624095838,10.0.0.1,60465,10.0.0.6,5001,3,23.0-24.0,1179648,9437184
20200624095839,10.0.0.1,60465,10.0.0.6,5001,3,24.0-25.0,1310720,10485760
20200624095840,10.0.0.1,60465,10.0.0.6,5001,3,25.0-26.0,1179648,9437184
20200624095841,10.0.0.1,60465,10.0.0.6,5001,3,26.0-27.0,1179648,9437184
20200624095842,10.0.0.1,60465,10.0.0.6,5001,3,27.0-28.0,1179648,9437184
20200624095843,10.0.0.1,60465,10.0.0.6,5001,3,28.0-29.0,1179648,9437184
20200624095844,10.0.0.1,60465,10.0.0.6,5001,3,29.0-30.0,1179648,9437184
20200624095844,10.0.0.1,60465,10.0.0.6,5001,3,0.0-30.1,36306944,9645553
