27614
20200624093336,10.0.0.2,37159,10.0.0.5,5001,3,0.0-1.0,786432,6291456
20200624093337,10.0.0.2,37159,10.0.0.5,5001,3,1.0-2.0,1179648,9437184
20200624093338,10.0.0.2,37159,10.0.0.5,5001,3,2.0-3.0,1310720,10485760
20200624093339,10.0.0.2,37159,10.0.0.5,5001,3,3.0-4.0,1179648,9437184
20200624093340,10.0.0.2,37159,10.0.0.5,5001,3,4.0-5.0,1179648,9437184
20200624093341,10.0.0.2,37159,10.0.0.5,5001,3,5.0-6.0,1179648,9437184
20200624093342,10.0.0.2,37159,10.0.0.5,5001,3,6.0-7.0,1310720,10485760
20200624093343,10.0.0.2,37159,10.0.0.5,5001,3,7.0-8.0,1310720,10485760
20200624093344,10.0.0.2,37159,10.0.0.5,5001,3,8.0-9.0,1179648,9437184
20200624093345,10.0.0.2,37159,10.0.0.5,5001,3,9.0-10.0,1179648,9437184
20200624093346,10.0.0.2,37159,10.0.0.5,5001,3,10.0-11.0,1179648,9437184
20200624093347,10.0.0.2,37159,10.0.0.5,5001,3,11.0-12.0,1179648,9437184
20200624093348,10.0.0.2,37159,10.0.0.5,5001,3,12.0-13.0,1179648,9437184
20200624093349,10.0.0.2,37159,10.0.0.5,5001,3,13.0-14.0,1179648,9437184
20200624093350,10.0.0.2,37159,10.0.0.5,5001,3,14.0-15.0,1310720,10485760
20200624093351,10.0.0.2,37159,10.0.0.5,5001,3,15.0-16.0,1179648,9437184
20200624093352,10.0.0.2,37159,10.0.0.5,5001,3,16.0-17.0,1179648,9437184
20200624093353,10.0.0.2,37159,10.0.0.5,5001,3,17.0-18.0,1179648,9437184
20200624093354,10.0.0.2,37159,10.0.0.5,5001,3,18.0-19.0,1179648,9437184
20200624093355,10.0.0.2,37159,10.0.0.5,5001,3,19.0-20.0,1179648,9437184
20200624093356,10.0.0.2,37159,10.0.0.5,5001,3,20.0-21.0,1179648,9437184
20200624093357,10.0.0.2,37159,10.0.0.5,5001,3,21.0-22.0,1179648,9437184
20200624093358,10.0.0.2,37159,10.0.0.5,5001,3,22.0-23.0,1179648,9437184
20200624093359,10.0.0.2,37159,10.0.0.5,5001,3,23.0-24.0,1310720,10485760
20200624093400,10.0.0.2,37159,10.0.0.5,5001,3,24.0-25.0,1179648,9437184
20200624093401,10.0.0.2,37159,10.0.0.5,5001,3,25.0-26.0,1179648,9437184
20200624093402,10.0.0.2,37159,10.0.0.5,5001,3,26.0-27.0,1179648,9437184
20200624093403,10.0.0.2,37159,10.0.0.5,5001,3,27.0-28.0,1179648,9437184
20200624093404,10.0.0.2,37159,10.0.0.5,5001,3,28.0-29.0,1179648,9437184
20200624093405,10.0.0.2,37159,10.0.0.5,5001,3,29.0-30.0,1179648,9437184
20200624093405,10.0.0.2,37159,10.0.0.5,5001,3,0.0-30.2,35782656,9487476
