32347
20200624094952,10.0.0.2,39614,10.0.0.3,5001,3,0.0-1.0,1310720,10485760
20200624094953,10.0.0.2,39614,10.0.0.3,5001,3,1.0-2.0,1179648,9437184
20200624094954,10.0.0.2,39614,10.0.0.3,5001,3,2.0-3.0,1179648,9437184
20200624094955,10.0.0.2,39614,10.0.0.3,5001,3,3.0-4.0,1310720,10485760
20200624094956,10.0.0.2,39614,10.0.0.3,5001,3,4.0-5.0,1179648,9437184
20200624094957,10.0.0.2,39614,10.0.0.3,5001,3,5.0-6.0,1179648,9437184
20200624094958,10.0.0.2,39614,10.0.0.3,5001,3,6.0-7.0,1310720,10485760
20200624094959,10.0.0.2,39614,10.0.0.3,5001,3,7.0-8.0,1179648,9437184
20200624095001,10.0.0.2,39614,10.0.0.3,5001,3,8.0-9.0,1310720,10485760
20200624095002,10.0.0.2,39614,10.0.0.3,5001,3,9.0-10.0,1179648,9437184
20200624095002,10.0.0.2,39614,10.0.0.3,5001,3,10.0-11.0,1179648,9437184
20200624095003,10.0.0.2,39614,10.0.0.3,5001,3,11.0-12.0,1179648,9437184
20200624095004,10.0.0.2,39614,10.0.0.3,5001,3,12.0-13.0,1048576,8388608
20200624095005,10.0.0.2,39614,10.0.0.3,5001,3,13.0-14.0,1310720,10485760
20200624095006,10.0.0.2,39614,10.0.0.3,5001,3,14.0-15.0,1179648,9437184
20200624095007,10.0.0.2,39614,10.0.0.3,5001,3,15.0-16.0,1179648,9437184
20200624095008,10.0.0.2,39614,10.0.0.3,5001,3,16.0-17.0,1179648,9437184
20200624095009,10.0.0.2,39614,10.0.0.3,5001,3,17.0-18.0,1179648,9437184
20200624095011,10.0.0.2,39614,10.0.0.3,5001,3,18.0-19.0,1310720,10485760
20200624095011,10.0.0.2,39614,10.0.0.3,5001,3,19.0-20.0,1179648,9437184
20200624095012,10.0.0.2,39614,10.0.0.3,5001,3,20.0-21.0,1179648,9437184
20200624095013,10.0.0.2,39614,10.0.0.3,5001,3,21.0-22.0,1179648,9437184
20200624095014,10.0.0.2,39614,10.0.0.3,5001,3,22.0-23.0,1179648,9437184
20200624095015,10.0.0.2,39614,10.0.0.3,5001,3,23.0-24.0,1179648,9437184
20200624095016,10.0.0.2,39614,10.0.0.3,5001,3,24.0-25.0,1179648,9437184
20200624095017,10.0.0.2,39614,10.0.0.3,5001,3,25.0-26.0,1179648,9437184
20200624095018,10.0.0.2,39614,10.0.0.3,5001,3,26.0-27.0,1179648,9437184
20200624095019,10.0.0.2,39614,10.0.0.3,5001,3,27.0-28.0,1310720,10485760
20200624095020,10.0.0.2,39614,10.0.0.3,5001,3,28.0-29.0,1179648,9437184
20200624095021,10.0.0.2,39614,10.0.0.3,5001,3,29.0-30.0,1179648,9437184
20200624095021,10.0.0.2,39614,10.0.0.3,5001,3,0.0-30.2,36306944,9630327
