32311
20200624094852,10.0.0.1,54492,10.0.0.3,5001,3,0.0-1.0,1310720,10485760
20200624094853,10.0.0.1,54492,10.0.0.3,5001,3,1.0-2.0,1179648,9437184
20200624094854,10.0.0.1,54492,10.0.0.3,5001,3,2.0-3.0,1310720,10485760
20200624094855,10.0.0.1,54492,10.0.0.3,5001,3,3.0-4.0,1179648,9437184
20200624094856,10.0.0.1,54492,10.0.0.3,5001,3,4.0-5.0,1179648,9437184
20200624094857,10.0.0.1,54492,10.0.0.3,5001,3,5.0-6.0,1179648,9437184
20200624094858,10.0.0.1,54492,10.0.0.3,5001,3,6.0-7.0,1310720,10485760
20200624094859,10.0.0.1,54492,10.0.0.3,5001,3,7.0-8.0,1179648,9437184
20200624094900,10.0.0.1,54492,10.0.0.3,5001,3,8.0-9.0,1310720,10485760
20200624094901,10.0.0.1,54492,10.0.0.3,5001,3,9.0-10.0,1179648,9437184
20200624094902,10.0.0.1,54492,10.0.0.3,5001,3,10.0-11.0,1179648,9437184
20200624094903,10.0.0.1,54492,10.0.0.3,5001,3,11.0-12.0,1179648,9437184
20200624094904,10.0.0.1,54492,10.0.0.3,5001,3,12.0-13.0,1179648,9437184
20200624094905,10.0.0.1,54492,10.0.0.3,5001,3,13.0-14.0,1310720,10485760
20200624094906,10.0.0.1,54492,10.0.0.3,5001,3,14.0-15.0,1179648,9437184
20200624094907,10.0.0.1,54492,10.0.0.3,5001,3,15.0-16.0,1179648,9437184
20200624094908,10.0.0.1,54492,10.0.0.3,5001,3,16.0-17.0,1179648,9437184
20200624094909,10.0.0.1,54492,10.0.0.3,5001,3,17.0-18.0,1179648,9437184
20200624094910,10.0.0.1,54492,10.0.0.3,5001,3,18.0-19.0,1179648,9437184
20200624094911,10.0.0.1,54492,10.0.0.3,5001,3,19.0-20.0,1179648,9437184
20200624094912,10.0.0.1,54492,10.0.0.3,5001,3,20.0-21.0,1179648,9437184
20200624094913,10.0.0.1,54492,10.0.0.3,5001,3,21.0-22.0,1179648,9437184
20200624094914,10.0.0.1,54492,10.0.0.3,5001,3,22.0-23.0,1179648,9437184
20200624094915,10.0.0.1,54492,10.0.0.3,5001,3,23.0-24.0,1179648,9437184
20200624094916,10.0.0.1,54492,10.0.0.3,5001,3,24.0-25.0,1179648,9437184
20200624094917,10.0.0.1,54492,10.0.0.3,5001,3,25.0-26.0,1179648,9437184
20200624094918,10.0.0.1,54492,10.0.0.3,5001,3,26.0-27.0,1179648,9437184
20200624094919,10.0.0.1,54492,10.0.0.3,5001,3,27.0-28.0,1310720,10485760
20200624094920,10.0.0.1,54492,10.0.0.3,5001,3,28.0-29.0,1179648,9437184
20200624094921,10.0.0.1,54492,10.0.0.3,5001,3,29.0-30.0,1179648,9437184
20200624094921,10.0.0.1,54492,10.0.0.3,5001,3,0.0-30.1,36306944,9636818
