29246
20200624093515,10.0.0.1,58576,10.0.0.6,5001,3,0.0-1.0,1310720,10485760
20200624093516,10.0.0.1,58576,10.0.0.6,5001,3,1.0-2.0,1179648,9437184
20200624093517,10.0.0.1,58576,10.0.0.6,5001,3,2.0-3.0,1310720,10485760
20200624093518,10.0.0.1,58576,10.0.0.6,5001,3,3.0-4.0,1179648,9437184
20200624093519,10.0.0.1,58576,10.0.0.6,5001,3,4.0-5.0,1179648,9437184
20200624093520,10.0.0.1,58576,10.0.0.6,5001,3,5.0-6.0,1179648,9437184
20200624093521,10.0.0.1,58576,10.0.0.6,5001,3,6.0-7.0,1310720,10485760
20200624093522,10.0.0.1,58576,10.0.0.6,5001,3,7.0-8.0,1179648,9437184
20200624093523,10.0.0.1,58576,10.0.0.6,5001,3,8.0-9.0,1310720,10485760
20200624093524,10.0.0.1,58576,10.0.0.6,5001,3,9.0-10.0,1179648,9437184
20200624093525,10.0.0.1,58576,10.0.0.6,5001,3,10.0-11.0,1179648,9437184
20200624093526,10.0.0.1,58576,10.0.0.6,5001,3,11.0-12.0,1179648,9437184
20200624093527,10.0.0.1,58576,10.0.0.6,5001,3,12.0-13.0,1179648,9437184
20200624093528,10.0.0.1,58576,10.0.0.6,5001,3,13.0-14.0,1179648,9437184
20200624093529,10.0.0.1,58576,10.0.0.6,5001,3,14.0-15.0,1179648,9437184
20200624093530,10.0.0.1,58576,10.0.0.6,5001,3,15.0-16.0,1179648,9437184
20200624093531,10.0.0.1,58576,10.0.0.6,5001,3,16.0-17.0,1179648,9437184
20200624093532,10.0.0.1,58576,10.0.0.6,5001,3,17.0-18.0,1179648,9437184
20200624093533,10.0.0.1,58576,10.0.0.6,5001,3,18.0-19.0,1310720,10485760
20200624093534,10.0.0.1,58576,10.0.0.6,5001,3,19.0-20.0,1179648,9437184
20200624093535,10.0.0.1,58576,10.0.0.6,5001,3,20.0-21.0,1179648,9437184
20200624093536,10.0.0.1,58576,10.0.0.6,5001,3,21.0-22.0,1179648,9437184
20200624093537,10.0.0.1,58576,10.0.0.6,5001,3,22.0-23.0,1179648,9437184
20200624093538,10.0.0.1,58576,10.0.0.6,5001,3,23.0-24.0,1179648,9437184
20200624093539,10.0.0.1,58576,10.0.0.6,5001,3,24.0-25.0,1310720,10485760
20200624093540,10.0.0.1,58576,10.0.0.6,5001,3,25.0-26.0,1179648,9437184
20200624093541,10.0.0.1,58576,10.0.0.6,5001,3,26.0-27.0,1179648,9437184
20200624093542,10.0.0.1,58576,10.0.0.6,5001,3,27.0-28.0,1179648,9437184
20200624093543,10.0.0.1,58576,10.0.0.6,5001,3,28.0-29.0,1179648,9437184
20200624093544,10.0.0.1,58576,10.0.0.6,5001,3,29.0-30.0,1179648,9437184
20200624093544,10.0.0.1,58576,10.0.0.6,5001,3,0.0-30.1,36306944,9635979
