27636
20200624093406,10.0.0.3,57727,10.0.0.5,5001,3,0.0-1.0,917504,7340032
20200624093407,10.0.0.3,57727,10.0.0.5,5001,3,1.0-2.0,1179648,9437184
20200624093408,10.0.0.3,57727,10.0.0.5,5001,3,2.0-3.0,1310720,10485760
20200624093409,10.0.0.3,57727,10.0.0.5,5001,3,3.0-4.0,1179648,9437184
20200624093410,10.0.0.3,57727,10.0.0.5,5001,3,4.0-5.0,1179648,9437184
20200624093411,10.0.0.3,57727,10.0.0.5,5001,3,5.0-6.0,1179648,9437184
20200624093412,10.0.0.3,57727,10.0.0.5,5001,3,6.0-7.0,1310720,10485760
20200624093413,10.0.0.3,57727,10.0.0.5,5001,3,7.0-8.0,1310720,10485760
20200624093414,10.0.0.3,57727,10.0.0.5,5001,3,8.0-9.0,1179648,9437184
20200624093415,10.0.0.3,57727,10.0.0.5,5001,3,9.0-10.0,1179648,9437184
20200624093416,10.0.0.3,57727,10.0.0.5,5001,3,10.0-11.0,1179648,9437184
20200624093417,10.0.0.3,57727,10.0.0.5,5001,3,11.0-12.0,1310720,10485760
20200624093418,10.0.0.3,57727,10.0.0.5,5001,3,12.0-13.0,1179648,9437184
20200624093419,10.0.0.3,57727,10.0.0.5,5001,3,13.0-14.0,1179648,9437184
20200624093420,10.0.0.3,57727,10.0.0.5,5001,3,14.0-15.0,1179648,9437184
20200624093421,10.0.0.3,57727,10.0.0.5,5001,3,15.0-16.0,1179648,9437184
20200624093422,10.0.0.3,57727,10.0.0.5,5001,3,16.0-17.0,1179648,9437184
20200624093423,10.0.0.3,57727,10.0.0.5,5001,3,17.0-18.0,1179648,9437184
20200624093424,10.0.0.3,57727,10.0.0.5,5001,3,18.0-19.0,1179648,9437184
20200624093425,10.0.0.3,57727,10.0.0.5,5001,3,19.0-20.0,1179648,9437184
20200624093426,10.0.0.3,57727,10.0.0.5,5001,3,20.0-21.0,1179648,9437184
20200624093427,10.0.0.3,57727,10.0.0.5,5001,3,21.0-22.0,1179648,9437184
20200624093428,10.0.0.3,57727,10.0.0.5,5001,3,22.0-23.0,1179648,9437184
20200624093429,10.0.0.3,57727,10.0.0.5,5001,3,23.0-24.0,1179648,9437184
20200624093430,10.0.0.3,57727,10.0.0.5,5001,3,24.0-25.0,1310720,10485760
20200624093431,10.0.0.3,57727,10.0.0.5,5001,3,25.0-26.0,1179648,9437184
20200624093432,10.0.0.3,57727,10.0.0.5,5001,3,26.0-27.0,1179648,9437184
20200624093433,10.0.0.3,57727,10.0.0.5,5001,3,27.0-28.0,1179648,9437184
20200624093434,10.0.0.3,57727,10.0.0.5,5001,3,28.0-29.0,1179648,9437184
20200624093435,10.0.0.3,57727,10.0.0.5,5001,3,29.0-30.0,1179648,9437184
20200624093435,10.0.0.3,57727,10.0.0.5,5001,3,0.0-30.1,35913728,9537843
