24925
20200624093022,10.0.0.1,52598,10.0.0.3,5001,3,0.0-1.0,1310720,10485760
20200624093023,10.0.0.1,52598,10.0.0.3,5001,3,1.0-2.0,1179648,9437184
20200624093025,10.0.0.1,52598,10.0.0.3,5001,3,2.0-3.0,1310720,10485760
20200624093025,10.0.0.1,52598,10.0.0.3,5001,3,3.0-4.0,1179648,9437184
20200624093026,10.0.0.1,52598,10.0.0.3,5001,3,4.0-5.0,1179648,9437184
20200624093028,10.0.0.1,52598,10.0.0.3,5001,3,5.0-6.0,1310720,10485760
20200624093028,10.0.0.1,52598,10.0.0.3,5001,3,6.0-7.0,1179648,9437184
20200624093029,10.0.0.1,52598,10.0.0.3,5001,3,7.0-8.0,1179648,9437184
20200624093031,10.0.0.1,52598,10.0.0.3,5001,3,8.0-9.0,1310720,10485760
20200624093031,10.0.0.1,52598,10.0.0.3,5001,3,9.0-10.0,1179648,9437184
20200624093032,10.0.0.1,52598,10.0.0.3,5001,3,10.0-11.0,1179648,9437184
20200624093033,10.0.0.1,52598,10.0.0.3,5001,3,11.0-12.0,1179648,9437184
20200624093034,10.0.0.1,52598,10.0.0.3,5001,3,12.0-13.0,1179648,9437184
20200624093035,10.0.0.1,52598,10.0.0.3,5001,3,13.0-14.0,1179648,9437184
20200624093036,10.0.0.1,52598,10.0.0.3,5001,3,14.0-15.0,1179648,9437184
20200624093037,10.0.0.1,52598,10.0.0.3,5001,3,15.0-16.0,1179648,9437184
20200624093038,10.0.0.1,52598,10.0.0.3,5001,3,16.0-17.0,1179648,9437184
20200624093039,10.0.0.1,52598,10.0.0.3,5001,3,17.0-18.0,1179648,9437184
20200624093040,10.0.0.1,52598,10.0.0.3,5001,3,18.0-19.0,1310720,10485760
20200624093041,10.0.0.1,52598,10.0.0.3,5001,3,19.0-20.0,1179648,9437184
20200624093042,10.0.0.1,52598,10.0.0.3,5001,3,20.0-21.0,1179648,9437184
20200624093043,10.0.0.1,52598,10.0.0.3,5001,3,21.0-22.0,1179648,9437184
20200624093044,10.0.0.1,52598,10.0.0.3,5001,3,22.0-23.0,1179648,9437184
20200624093045,10.0.0.1,52598,10.0.0.3,5001,3,23.0-24.0,1179648,9437184
20200624093046,10.0.0.1,52598,10.0.0.3,5001,3,24.0-25.0,1179648,9437184
20200624093047,10.0.0.1,52598,10.0.0.3,5001,3,25.0-26.0,1310720,10485760
20200624093048,10.0.0.1,52598,10.0.0.3,5001,3,26.0-27.0,1179648,9437184
20200624093049,10.0.0.1,52598,10.0.0.3,5001,3,27.0-28.0,1179648,9437184
20200624093050,10.0.0.1,52598,10.0.0.3,5001,3,28.0-29.0,1179648,9437184
20200624093052,10.0.0.1,52598,10.0.0.3,5001,3,29.0-30.0,1179648,9437184
20200624093052,10.0.0.1,52598,10.0.0.3,5001,3,0.0-30.2,36306944,9624980
