26096
20200624093228,10.0.0.3,34528,10.0.0.4,5001,3,0.0-1.0,786432,6291456
20200624093229,10.0.0.3,34528,10.0.0.4,5001,3,1.0-2.0,1310720,10485760
20200624093230,10.0.0.3,34528,10.0.0.4,5001,3,2.0-3.0,1179648,9437184
20200624093231,10.0.0.3,34528,10.0.0.4,5001,3,3.0-4.0,1179648,9437184
20200624093232,10.0.0.3,34528,10.0.0.4,5001,3,4.0-5.0,1310720,10485760
20200624093233,10.0.0.3,34528,10.0.0.4,5001,3,5.0-6.0,1179648,9437184
20200624093234,10.0.0.3,34528,10.0.0.4,5001,3,6.0-7.0,1179648,9437184
20200624093235,10.0.0.3,34528,10.0.0.4,5001,3,7.0-8.0,1310720,10485760
20200624093236,10.0.0.3,34528,10.0.0.4,5001,3,8.0-9.0,1179648,9437184
20200624093237,10.0.0.3,34528,10.0.0.4,5001,3,9.0-10.0,1310720,10485760
20200624093238,10.0.0.3,34528,10.0.0.4,5001,3,10.0-11.0,1179648,9437184
20200624093239,10.0.0.3,34528,10.0.0.4,5001,3,11.0-12.0,1179648,9437184
20200624093240,10.0.0.3,34528,10.0.0.4,5001,3,12.0-13.0,1179648,9437184
20200624093241,10.0.0.3,34528,10.0.0.4,5001,3,13.0-14.0,1179648,9437184
20200624093242,10.0.0.3,34528,10.0.0.4,5001,3,14.0-15.0,1179648,9437184
20200624093243,10.0.0.3,34528,10.0.0.4,5001,3,15.0-16.0,1179648,9437184
20200624093244,10.0.0.3,34528,10.0.0.4,5001,3,16.0-17.0,1179648,9437184
20200624093245,10.0.0.3,34528,10.0.0.4,5001,3,17.0-18.0,1179648,9437184
20200624093246,10.0.0.3,34528,10.0.0.4,5001,3,18.0-19.0,1179648,9437184
20200624093247,10.0.0.3,34528,10.0.0.4,5001,3,19.0-20.0,1310720,10485760
20200624093248,10.0.0.3,34528,10.0.0.4,5001,3,20.0-21.0,1179648,9437184
20200624093249,10.0.0.3,34528,10.0.0.4,5001,3,21.0-22.0,1179648,9437184
20200624093250,10.0.0.3,34528,10.0.0.4,5001,3,22.0-23.0,1179648,9437184
20200624093251,10.0.0.3,34528,10.0.0.4,5001,3,23.0-24.0,1179648,9437184
20200624093252,10.0.0.3,34528,10.0.0.4,5001,3,24.0-25.0,1179648,9437184
20200624093253,10.0.0.3,34528,10.0.0.4,5001,3,25.0-26.0,1179648,9437184
20200624093254,10.0.0.3,34528,10.0.0.4,5001,3,26.0-27.0,1179648,9437184
20200624093255,10.0.0.3,34528,10.0.0.4,5001,3,27.0-28.0,1179648,9437184
20200624093256,10.0.0.3,34528,10.0.0.4,5001,3,28.0-29.0,1179648,9437184
20200624093257,10.0.0.3,34528,10.0.0.4,5001,3,29.0-30.0,1310720,10485760
20200624093257,10.0.0.3,34528,10.0.0.4,5001,3,0.0-30.2,35913728,9509941
