1080
20200624095058,10.0.0.1,34334,10.0.0.4,5001,3,0.0-1.0,1310720,10485760
20200624095059,10.0.0.1,34334,10.0.0.4,5001,3,1.0-2.0,1179648,9437184
20200624095100,10.0.0.1,34334,10.0.0.4,5001,3,2.0-3.0,1310720,10485760
20200624095101,10.0.0.1,34334,10.0.0.4,5001,3,3.0-4.0,1179648,9437184
20200624095102,10.0.0.1,34334,10.0.0.4,5001,3,4.0-5.0,1179648,9437184
20200624095103,10.0.0.1,34334,10.0.0.4,5001,3,5.0-6.0,1179648,9437184
20200624095104,10.0.0.1,34334,10.0.0.4,5001,3,6.0-7.0,1310720,10485760
20200624095105,10.0.0.1,34334,10.0.0.4,5001,3,7.0-8.0,1179648,9437184
20200624095106,10.0.0.1,34334,10.0.0.4,5001,3,8.0-9.0,1179648,9437184
20200624095107,10.0.0.1,34334,10.0.0.4,5001,3,9.0-10.0,1179648,9437184
20200624095108,10.0.0.1,34334,10.0.0.4,5001,3,10.0-11.0,1310720,10485760
20200624095109,10.0.0.1,34334,10.0.0.4,5001,3,11.0-12.0,1179648,9437184
20200624095110,10.0.0.1,34334,10.0.0.4,5001,3,12.0-13.0,1179648,9437184
20200624095111,10.0.0.1,34334,10.0.0.4,5001,3,13.0-14.0,1179648,9437184
20200624095112,10.0.0.1,34334,10.0.0.4,5001,3,14.0-15.0,1179648,9437184
20200624095113,10.0.0.1,34334,10.0.0.4,5001,3,15.0-16.0,1179648,9437184
20200624095114,10.0.0.1,34334,10.0.0.4,5001,3,16.0-17.0,1179648,9437184
20200624095115,10.0.0.1,34334,10.0.0.4,5001,3,17.0-18.0,1310720,10485760
20200624095116,10.0.0.1,34334,10.0.0.4,5001,3,18.0-19.0,1179648,9437184
20200624095117,10.0.0.1,34334,10.0.0.4,5001,3,19.0-20.0,1179648,9437184
20200624095118,10.0.0.1,34334,10.0.0.4,5001,3,20.0-21.0,1179648,9437184
20200624095119,10.0.0.1,34334,10.0.0.4,5001,3,21.0-22.0,1179648,9437184
20200624095120,10.0.0.1,34334,10.0.0.4,5001,3,22.0-23.0,1179648,9437184
20200624095121,10.0.0.1,34334,10.0.0.4,5001,3,23.0-24.0,1310720,10485760
20200624095122,10.0.0.1,34334,10.0.0.4,5001,3,24.0-25.0,1179648,9437184
20200624095123,10.0.0.1,34334,10.0.0.4,5001,3,25.0-26.0,1179648,9437184
20200624095124,10.0.0.1,34334,10.0.0.4,5001,3,26.0-27.0,1179648,9437184
20200624095125,10.0.0.1,34334,10.0.0.4,5001,3,27.0-28.0,1179648,9437184
20200624095126,10.0.0.1,34334,10.0.0.4,5001,3,28.0-29.0,1179648,9437184
20200624095127,10.0.0.1,34334,10.0.0.4,5001,3,29.0-30.0,1310720,10485760
20200624095127,10.0.0.1,34334,10.0.0.4,5001,3,0.0-30.3,36438016,9632057
